element_id,date,headline,text
20,2022-04-05,'2025 Is a Make-or-Break Year for Climate Action',"""Once we get more of an understanding of these things we can go to the next level and see how far it's spread and what long-term effect it might have on vulnerable amphibian populations across Australia,"" she says."
20,2022-04-05,'2025 Is a Make-or-Break Year for Climate Action',"""They're probably the best indicator of environmental health. It's important we don't ignore them."
20,2022-04-05,'2025 Is a Make-or-Break Year for Climate Action',"""They absorb the environment through their skin so if something is off ... the frogs will let us know."""
20,2022-04-05,'2025 Is a Make-or-Break Year for Climate Action', Anyone who spots an unwell or dead frog is encouraged to contact the FrogID project email on calls@frogid.net.au with the location and photos if possible. 
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"Dear Readers: Reptiles and amphibians are cold-blooded poikilotherms, which means they have little ability to cope with sudden changes in temperature and humidity. We humans and other warm-blooded homeothermic animals can cope better with these changes. Now, due to changes in climate and environment, stressed poikilotherms are being decimated by fungal infections that are indicative of their impaired immune systems."
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"Matthew Allender, a veterinarian and wildlife epidemiologist at the University of Illinois and Chicago Zoological Society, and his colleagues have identified the fungus, O. ophiodiicola, in 25 snake species across 19 U.S. states and Canadian territories. "
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"From National Geographic's article, ""A fatal fungal disease is spreading among North America's snakes"": "
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"""The sometimes-fatal affliction now has a common name: snake fungal disease. (The fungus poses no threat to humans.) "
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"""'I think it's everywhere,' says Allender, who has detected the snake fungus in locales as far-ranging as the western U.S. and Puerto Rico. Though the fungus may not infect every snake species, 'we're finding it in remote places.'"" "
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"Pseudogymnoascus destructans, the European fungus likely behind the devastating white-nose syndrome in bats, is yet another indicator of the impact of climate change and the overuse of insecticides. These chemicals poison exposed insects, decimating insect populations so the bats starve all factors that impair bats' immune systems and resistance to fungal and other diseases. "
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"The Denver Zoo is breeding endangered boreal toads for a population restoration project with the Colorado Parks and Wildlife department. A combination of habitat loss and chytrid fungal infections threaten the native species' survival, and project leaders hope to release approximately 20,000 tadpoles in the state next year. "
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"When we lose species, ecosystems become dysfunctional and noxious, and invasive species take hold. From cane toads in Florida to disease-transmitting mosquitoes everywhere, invasive species pose a threat to public health, and many become pests that threaten agriculture and food security. Taking steps to prevent further biodiversity loss and stem this extinction of species calls for international government collaboration and science-based responsible planetary stewardship. "
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"Dear Dr. Fox: Regarding the planetary crises that too few are speaking about and reacting to, I feel like the overwhelming majority of people who do speak out are missing the real problem. It's pretty obvious to me that the biggest issue to be faced is that the planet is being overwhelmed by too many ignorant people. This includes me. "
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"I don't know how we can rectify the current situation: a constantly increasing population of energy-using, food-eating, tree-clearing, methane-producing humans all just looking for the easiest, most convenient way to get through the day and improve their lifestyle. I'm right there with them! But we desperately need to face the fact that we have outlived our usefulness to the planet. "
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"This is not new. We have been reducing forest area to grow crops and meat-producing herds, eliminating other animal species, burning trees and emitting methane gases for a long time. We are just now becoming aware of the damage we have been doing damage that will make life much more difficult for our offspring in the decades to come. Perhaps related to all this, my 47-year-old daughter has elected not to have children. I wish I had the answers. E.B., Tulsa, Oklahoma "
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"Dear E.B.: Your daughter is not alone in deciding not to reproduce. This will have economic consequences in some countries, as China now fears with its declining birth rate. But this is the best decision for the planet, though it is generally opposed for various political, religious and economic reasons. A Pew Research Center survey finds that more people in the U.S. are not having children. Considering the millions of displaced and able-bodied refugees seeking sanctuary in the U.S. and Europe, there should be no significant labor shortages in the future. "
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"You are not alone in feeling despair facing the clear evidence of climate change and a planet whose metabolism we have accelerated with destructive consequences. Many find some comfort in ""going green"" politically and becoming vegan or vegetarian to reduce their carbon footprint. There is much we can do as consumers and voting citizens to ameliorate, but not reverse, the ecological damage our species has caused worldwide. "
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,LEPTOSPIROSIS WARNING FOR DOG OWNERS 
21,2022-04-06,IPCC report focusses on last-minute strategies to cut emissions,"Leptospirosis outbreaks in the Los Angeles and New York City areas have veterinarians suggesting dog owners consider getting their pups vaccinated against the illness, especially if they are likely to be in contact with other dogs at dog parks, indoor play areas or boarding facilities. Veterinarian Nahvid Etedali says the outbreak in New York is likely due to two factors: higher rainfall and growing rat populations. This disease can be fatal to humans as well as to dogs. (Full story: The Hollywood Reporter, 12/14)"
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,The death of large numbers of frogs over winter has prompted a call for people to monitor frog calls to help scientists understand the extent of the problem across the country.
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,"To help save the frogs, citizens are urged to take part in FrogID Week."
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,Recorded sounds of frog calls will enable the museum's research team to assess the population.
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,"Dr Jodi Rowley, FrogID lead scientist, said people were needed to help understand how frogs were doing and whether they had disappeared."
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,"Frogs face threats like climate change, bushfires, flood, drought, habitat loss and disease."
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,"""It's a call to action to record frogs at least once a day,"" said Dr Rowley, of the Australian Museum and University of NSW."
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,"""We are missing even basic information on frogs. There are areas in Australia that have no scientific records of frogs, even though they are there."""
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,"Dr Rowley said Australia had about 240 known species of frogs, with more than 30 at threat of extinction."
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,"""They're really sensitive indicators of environmental health,"" she said."
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,Older people often tell Dr Rowley of the days when frogs would cover windows there were so many. The decline in numbers is largely due to a pandemic caused by the amphibian chytrid fungus disease.
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,"""It hit our frogs and frogs around the world a lot. That's probably the biggest reason for quieter times for frogs unfortunately,"" she said."
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,"""That caused the extinction of at least four species of Australian frogs."""
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,"She said frogs were important to the food web. ""When frogs decline or disappear, there are far-reaching consequences. All the animals that rely on them start to disappear as well,"" she said."
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,"""...We don't even know how many species of frog we have. There were two new species discovered in Australia in the last month or so,"" she said."
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,Australian Museum director and chief executive Kim McKay said FrogID Week was a great way to get involved.
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,"This year, FrogID Week is focused on gathering the calls of 15 priority species, the green tree frog, giant burrowing frog, New England tree frog, Davies' tree frog, southern barred frog, giant barred frog, Fleay's barred frog, eastern banjo frog, northern banjo frog, green and golden bell frog, southern bell frog, motorbike frog, Roth's tree frog, Peron's tree frog and magnificent brood frog."
22,2022-04-08,LAPD Needs Like A Million Cops To Arrest Four Scientists At Climate Protest,"Researchers also want to track the tusked frog, which was rediscovered on the Northern Tablelands of NSW after a 40-year absence."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"Maryland's Jane Evans has been credited with making the 500,000th verified frog recording for the Australian Museum's national FrogID project."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"Mrs Evans reached the milestone at her Maryland home, which is a hotspot for frogs as it's near Shortland wetlands."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,Citizen scientists like Mrs Evans have helped double the number of scientific frog records available in Australia.
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,Scientists consider this to be crucial for frog conservation.
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""Recently we'd noticed frogs with a high-pitched screaming sound. It can be deafening at night, they're so loud,"" Mrs Evans said."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""I stood outside one night and recorded the sounds."""
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"The project team identified it as a new species, named the screaming tree frog. It was one of two new species found in eastern Australia, the other being the slender bleating tree frog."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"The finds were revealed last month, after citizens were urged to record frogs daily on the free FrogID app during FrogID week."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"Dr Jodi Rowley, FrogID lead scientist, said more than 20,000 recordings had been submitted during this year's campaign."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""So far we're at about 36,000 frogs being identified from 11 species,"" Dr Rowley said."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""That was more than twice the year before, which is amazing."""
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"The two new frogs boosted the number of native frog species known in Australia to 246, including the recently recognised Gurrumul's toadlet and the Wollumbin pouched frog."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"Frog ID Week focuses on a time when frogs are abundant, but Dr Rowley said recordings can be made through the app all year."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"A team of frog experts, along with students, listen to the calls to help identify them."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""I love sitting down with a cup of tea and listening to some calls,"" Dr Rowley said."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"She said it was a relaxing activity, as long as the frog calls weren't overly difficult to pinpoint."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""It's one of these few instances in life where I concentrate on one thing at a time."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""It's listening to 20 to 60 seconds of what is usually a beautiful chorus of frogs to identify the species."""
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,She sometimes listens to the frog calls late at night if she can't sleep.
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,Some recordings contain up to a dozen or more species.
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""They're not so relaxing. They're a little tricky,"" she said."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,Frogs in the Spa Jane Evans recalled having a tricky time identifying a frog on her Maryland property many years before the FrogID project was born.
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,Frogs were attracted to her spa.
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""We opened the lid and there were all these frogs in there,"" she said."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""They weren't green, they were pale brown and grey."""
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"She feared chlorine had bleached the frogs, or some kind of mutation had occurred."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""I felt so bad,"" she said."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"When a tradesman came to fix the spa, he identified them as Peron's tree frogs."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""They come in different colours,"" she said."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"Dying Frogs Australia has about 240 known species of native frogs, with more than 30 under threat from extinction."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"Scientists are particularly concerned about frogs dying in large numbers in winter this year, including in Newcastle."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,The museum received about 1600 reports of dead and dying frogs across Australia.
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""Some were just one dead frog, others reported dozens. It's not normal at all,"" Dr Rowley said."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""Frogs have been hit by so many things. They're so sensitive to environmental change. It's pretty awful."""
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"The museum is working with wildlife, biosecurity and environment agencies to understand the deaths."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""We're working to get to the bottom of this,"" she said."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""Forty species so far were reported dead and dying over winter."""
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,The deaths have now mostly stopped.
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,Frog scientists hope it doesn't happen again next winter.
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,The historic decline in frog numbers is largely due to a frog pandemic caused by the amphibian chytrid fungus disease.
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"But this time, Dr Rowley believes the fungus is ""not the whole story""."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""Not all the frogs we've been finding dead have the fungus. A lot have it at quite low levels that wouldn't be responsible for the deaths."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""Something else is going on. Certainly the fungus is involved and it is killing frogs, but we're very worried there's something else at play."
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"""That's where the detective work on these dead frogs comes into play."""
23,2022-04-08,Media Misinformation is Helping Lead us Off Climate Cliff,"The museum was able to analyse many dead frogs because citizens stored them in zip-lock bags in the freezer during lockdown, ready for collection."
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"Please note that the Lacey At amendments found in the America COMPETES Act have not passed! Many of our answers address ""what if"" they pass."
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: How do we know about this issue? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"USARK found and exposed the Lacey Act amendments buried in the nearly 3,000-page HR4521 on January 28. As awareness spread, many other groups began releasing alerts, too. USARK thanks every person and group who has worked to oppose this action! "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: What bill(s) are we against? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"USARK does not oppose HR4521 (America COMPETES Act), S1260 (U.S. Innovation and Competition Act), or the reconciled bill (merger of HR4521 and S1260) that is expected to eventually emerge from a conference committee. We are opposed specifically to the Lacey Act amendments found within HR4521, in Section 71102 (which was added behind closed doors absent from any public process). Our goal is to keep the Lacey Act amendments from being added to the merged bill, or any other bill. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,USARK does oppose Senate Bill 626 (S626) sponsored by Senator Rubio which was introduced in 2021 and carried over into 2022 (second year of the two-year session). 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: What animals are affected? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"This could impact almost any species of animal. Species of fish, reptile, amphibian, bird, and invertebrates could be listed/affected. The only species that would be safe from these Lacey Act amendments are common, domesticated animals such as dogs, cats, and traditional livestock. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: May I share your Alert? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Yes! Please share our alert. The links are below. 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Website: https://USARK.org/2022Lacey/ 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Facebook: https://www.facebook.com/UnitedStatesAssociationOfReptileKeepers/photos/a.4688220141259902/4775694432512472/ 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: Do you have flyers or Infographics? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Yes! Please print and share. 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Flyer 1 (infographic): https://USARK.org/wp-content/uploads/2022/03/2022-Lacey-SD.pdf 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Flyer 2 (more informative): https://USARK.org/wp-content/uploads/2022/03/2022-Lacey-flyer.pdf 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: What does it do? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Briefly: 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"A ban on interstate transportation and importation of every species currently listed as ""injurious"" would be enacted, even for species that could not survive in most of the U.S. (Note: importation is currently banned.) "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"A new ""emergency designation"" would be granted that would allow species to be classified as ""injurious"" without due process, justification, or prior notice. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"Only a limited number of species named to a ""white list"" (not yet written) would be approved to enter the U.S. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: What is the white list? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"A white list is the opposite of a black list, or ban list. Typically, bills include black/ban lists of species that state what species are not allowed. A white list includes the species that are allowed. If a species is not on the white list, then it is not allowed. In this case, the white list will determine what species can be imported into the U.S. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: What species are on the white list? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"There is no compiled white list at this time. That will happen only if the amendments pass. No one knows what species will make the white list. All we know is that a species had to be imported or transported interstate in ""greater than minimal quantities"" in the one year prior to the enactment date to even be potentially included on the white list. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: How will FWS create the white list? (FWS = U.S. Fish and Wildlife Service) 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"Only species that were imported or transported interstate in ""minimal quantities"" during the one-year period prior to enactment will be potential candidates for the white list. FWS must define minimal quantities within one year after enactment. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: What data will FWS use to create the white list? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"We do not know. This is a huge problem. For example, FWS does not have accurate or sufficient data on many of the species imported into the U.S., nor those transported interstate. CITES and/or ESA data is sometimes all that is collected. If species are not listed under CITES or ESA they may just be imported as a generic animal (i.e. tropical fish). CITES = Convention on International Trade in Endangered Species and ESA = Endangered Species Act "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: What is the new emergency designation? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"The new emergency designation allows FWS to list species as injurious without due process. The listing would take effect immediately upon publication in the Federal Register. There may be a delayed effective date of up to 60 days, but only if FWS allows such. After an emergency listing, FWS may take up to three years to justify the listing. They may also decide not to permanently add the species to the injurious list. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q. Did the bill change names? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"HR4521 is still the America COMPETES Act but it will be merged with S1260. The reconciled bill has had several bill changes already. Currently, it is titled the Bipartisan Innovation Act. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: Where are we in the process? (updated 3/15/22) 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"HR4521 that contained the Lacey Act amendments of concern passed the House with a split vote on February 4. HR4521 will not be voted on by the Senate. Instead, HR4521 will be reconciled (or merged) with S1260. There have been delays due to a Senate recess, priority on budget, and other reasons. A conference committee should be formed to merge the two bills. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"It is anticipated that a formal conference committee will be formed by early/mid-April. Once created, this committee will review HR4521 and S1260. The bills will be reconciled with one final version emerging from the committee. The primary goal of S1260/HR4521 to improve America's economic strength in the technology fields is a priority so this will be a high priority for Congress. As stated, our goal is not to stop the reconciled bill but to stop the Lacey Act amendments from being included. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: Do I need to get rid of my animals if this passes? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,No. The federal law would not ban possession. Only if individual states took action might you need to rehome/surrender your animals. 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: What is S1260? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"As USARK reported on January 28, S1260 is the Senate version of HR4521 and is titled the U.S. Innovation and Competition Act (USICA). S1260 does not contain these Lacey Act amendments. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: How is USARK so sure they have the right interpretation? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"We are very plainly stating what the legislation would do, how the Lacey Act will be amended, and what new authority FWS would have. We understand the legislative language can be confusing. USARK's analysis of the Lacey Act amendments in Section 71102 of the America COMPETES Act (HR4521) has been vetted by numerous attorneys, legislative experts, and other authorities. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: Does the white list apply to every state? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"This is a federal law and the white list applies to importation into the U.S. Individual states can write their own laws that are more restrictive, but not less restrictive than the federal law. This means states cannot opt to allow for interstate movement of species listed as injurious. It is possible that states may write laws that reflect the federal law regarding the white list and could ban species not on the white list (or even species that are on the white list) as they see fit. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: Are injurious species banned from possession/ownership? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"No. If a species is listed as injurious it is not banned from possession. However, individual states may choose to ban the possession of injurious species (or other species), as we have seen previously. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: Can I breed and sell injurious species? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"Yes. As long as a species is not banned by state law, you can breed and sell that species within the same state (intrastate), even if it is listed as injurious by FWS. If these amendments pass, it would become illegal to transport them across state lines. However, state or local laws may place further restrictions on species. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: Does a species need to be invasive in most of the U.S. to be listed as injurious? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"No. A species may be listed as injurious even if it is not invasive in the U.S. If there is even an interpreted possibility it might become invasive, it could be listed, as we have already seen. Also, while that invasive threat can be limited to an isolated area, like southern Florida, the species could still be federally listed as injurious and banned from movement between any of the states. Even if the potentially affected state has already banned or regulated the species, FWS can still list it as injurious. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: What does injurious mean? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"Per FWS, a species may be listed if it could be, ""injurious to human beings, to the interests of agriculture, horticulture, forestry, or to wildlife or the wildlife resources of the United States."" In some cases, injurious is the same as ""invasive."" If a species could potentially be invasive and cause any type of harm anywhere in the U.S. then it could be listed as injurious. Listings can also occur because a species might carry/transport a disease. We saw this when FWS used an emergency rule to list 201 species of salamanders as injurious due to the concern that an animal might have Bsal (Batrachochytrium salamandrivorans) chytrid fungus. Other reasons could generate listings such as possible threats to human health or agriculture. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: Does this only apply to commerce/sales across state lines? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"No. If passed, all interstate movement, for any reason, would be banned. It would even be illegal to take an animal across state lines for veterinary care, or job/family relocation. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: Are military members exempt? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,No. This would hit military service men and women especially hard as they are relocated often. Not even active-duty service members would be allowed to take pets listed as injurious with them across state lines. 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q. Are there any articles about this? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"Yes. There are several articles, podcasts, videos, and interviews on this topic now. Below are two articles: "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,article by USARK: https://usark.org/2022lacey1/ 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,article by Art Perola and posted by NAIA: https://usark.org/federal-legislation-threatens-pets-zoos-and-aquariums-and-biomedical-research/ 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Veterinarians voice concerns about proposed Lacey Act amendment by Jennifer Fiala via URL: https://usark.org/lacey1a/ 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: Do we know when Congress will vote? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,There is not a set timeline and a formal reconciliation of HR4521 and S1260 has not yet started. Any bill would need to pass before the end of session in December. 2022 is the second year of the two-year session (117th session of Congress). 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q. Should I contact the local offices? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"Yes. Call the local House and Senate offices and speak directly to staff. Politely explain who you are, what you do, and why you are opposed. Local offices have a direct line to the D.C. offices. If you have a business or facility, you can invite staff to visit. Representatives and Senators will have offices in both D.C. and in their states of representation. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q. Should I meet with my legislators? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"Yes! You should definitely request meetings with legislators. Be prepared (read our alert and Talking Points at https://usark.org/2022lacey/) and be professional. Never feel intimidated. Your taxes pay their salaries and they are there to listen. Also, if you meet with staff, that is fine. They will pass along your message to the legislators. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: Can I just get a license to take my animal with me to a new state? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,No. There are some very limited exemptions that allow for such a license but almost no one would be eligible. 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: I am against illegal wildlife trafficking and this sounds like a good thing! 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"While another section of the Lacey Act is used to address wildlife trafficking, that is not what these amendments are about. This has nothing to do with wildlife trafficking. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q. Will this help shut down illegal wildlife trafficking? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"No. Illegal wildlife trafficking is already illegal, obviously. Misapplied laws like this only encourage and increase criminal activities because it drives the prices up for black market animals. This action is actually counterproductive to halting illegal trafficking. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"Q: My Senator responded and said that the Lacey Act amendments were removed from the Senate COMPETES Act, so the coast is clear, right? "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,There is no Senate COMPETES Act. The America COMPETES is a House bill. The Senate version of the America COMPETES Act is S1260 and that bill never contained the Lacey Act amendments (so it would be impossible to remove them since they were never there to begin with). Also know that most responses are pre-written and not written exclusively in response to your emails/letters. 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: My Senator responded and said that the Lacey Act amendments don't do what you said they do. 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"Federal legislators and staff are working on many issues. There may be miscommunication or a mistake as to the issue being discussed. The legislator or staff may also not have a good understanding of these Lacey Act amendments. Additionally, remember that legislators do not enforce laws! Once a bill becomes a law, the enforcement agency (in this case it is FWS) must write its regulation that reflects the legislation. The regulation will be much more complex than the legislative statute. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: How does the transportation ban work? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"If passed, it will become illegal to transport any species listed as injurious under the Lacey Act across state lines. It is already illegal to import an injurious species into the U.S. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: What happens with species not included on the white list? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,"Species not on the white list cannot be imported into the U.S. These species would not be banned from interstate transport unless also listed as injurious. Note that this is how the statute would read, but this could change during either the legislative or FWS rulemaking process. "
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: How can I help stop this? 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Contact your legislator with your opposition! We have instructions and more in our alert at https://USARK.org/2022Lacey/. 
24,2022-04-04,UN climate panel calls for historic shift to renewable energy,Q: I read that amendment 599 removed this section about the Lacey Act. 
